date,asset,teacher_panel,feature_group,source_frequency,label_source,feature_source,excess_return,excess_return_source,n_daily_obs,ewm_return_3m,ewm_return_6m,ewm_return_12m,log_downside_1m,log_downside_3m,log_downside_6m,log_downside_12m,sharpe_3m,sharpe_6m,sharpe_12m,realized_vol_6m
2002-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008390989149237162,monthly_rf,,0.003920851005440989,0.003965992703284796,0.003297310770982969,-5.345996236694437,-5.139608531151604,-5.217345220692371,-5.237649862617178,0.33088290745066606,0.28188122534935034,0.3625375318857827,0.011427203213509112
2002-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.01793584152633113,monthly_rf,,-0.0005881731675908526,0.0015764745137559033,0.002105585504361937,-4.333397072246128,-4.638130105963999,-4.849986715933124,-5.007810532709971,-0.07896121333658782,-0.09270554612298294,0.1775208446706714,0.013415057643150244
2002-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.01789200760237969,monthly_rf,,0.003224278404972823,0.003356520087948468,0.002991609294910085,-4.6799706624945365,-4.753654636044666,-4.9077489809721895,-5.03669166522892,0.1835978565376152,-0.10466022192775444,0.3530029385454183,0.013210270311217624
2002-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007096795494270737,monthly_rf,,0.004023176643612568,0.003764588929286391,0.003222015691918828,-5.02654425272987,-4.869179166123784,-4.965511246010805,-5.065572797747739,0.1566627009072648,0.20187009479835571,0.3821174294400893,0.011796972050132868
2002-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007346670839150827,monthly_rf,,0.004708811748047008,0.004155398657378902,0.0034535147970082146,-5.373117842946715,-4.984703696201162,-5.023273511048941,-5.094453930266427,2.1423940296946173,0.4497070552775021,0.42739667340673987,0.010927699463220066
2002-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.010566480196271323,monthly_rf,,0.0059172456678752185,0.004854855871378872,0.003852734868913189,-5.7196914331374105,-5.100228226276587,-5.08103577608657,-5.123335062784978,5.27627525764233,0.4996738273026148,0.38696361093421006,0.011126292102740945
2002-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.015484084627937001,monthly_rf,,0.007890879513330786,0.006014518353898931,0.004505552368578018,-6.066265023291126,-5.21575275634982,-5.138798041123662,-5.15221619530339,3.3269805351726123,0.5749826023148632,0.4253923849830261,0.01172504961233529
2002-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.014795608819464358,monthly_rf,,0.009315321537408314,0.006972546579817765,0.005083088859428187,-6.412838613392545,-5.331277286420593,-5.196560306160185,-5.181097327821657,6.262396824996334,2.955482236690086,0.4569270962650383,0.004126887013183274
2002-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005954872983852598,monthly_rf,,0.006165088439551707,0.005562148534283671,0.004463575664380812,-5.433548975838964,-5.280785109708402,-5.188056006990142,-5.177685609436478,0.8150560535579371,1.1542777740000718,0.29358994618085577,0.007123468327637991
2002-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0014659233040511743,monthly_rf,,0.004590814730637275,0.004795376887719557,0.004130778459324377,-5.726748891268611,-5.385638204538813,-5.241614344782563,-5.204562961828507,0.27576945525003205,0.8484896443378648,0.44456529330175926,0.008008749912645474
2002-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.019555812886952507,monthly_rf,,0.0076780859789340235,0.006405759376043354,0.0049965191184835455,-6.073322481421432,-5.50116273460541,-5.299376609817989,-5.233444094346502,0.3637644660294948,0.9462234052570634,0.6641015731827421,0.009332043916670769
2003-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.00014627461200433702,monthly_rf,,0.006063924504512702,0.005690924069159286,0.004707876285623636,-6.4178839479541585,-5.616520414695249,-5.357086361872622,-5.26230287789517,0.6221475635526436,0.7159264006063187,0.5985443002838137,0.009840032763692146
2003-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.012945490787630643,monthly_rf,,0.007483588009125486,0.006482406597480944,0.005170218061412028,-6.76445753798034,-5.732044944754905,-5.4148486269066725,-5.291184010412848,1.3173114726333675,0.6957441134511649,0.6257079825836522,0.009517350038576984
2003-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.001779354198770843,monthly_rf,,0.005572647903796792,0.005581037904191982,0.0047801685417410275,-6.502513920788617,-5.809843534756785,-5.462915693077048,-5.316366867679582,0.5573822517346732,0.42213479345911764,0.975819252183973,0.009141976659332097
2003-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007251644124581237,monthly_rf,,0.005919023941019307,0.005763303184319173,0.004918881807518346,-6.849087510792386,-5.92536806480926,-5.520677958109689,-5.345248000196946,1.0126389449295154,0.7540225769269878,0.9309950956122206,0.00803720312726011
2003-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.017745006461140977,monthly_rf,,0.008358717914641637,0.007070522370682529,0.005638756869333192,-7.195661100681747,-6.040892594856732,-5.578440223141498,-5.374129132714135,0.9700263093073122,1.126006561976718,0.9777923892734922,0.008225577499479851
2003-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.002984846131275919,monthly_rf,,0.0060185466185031684,0.005973468777547605,0.005154751223763796,-6.130182333013117,-5.9849721022541855,-5.599381311110003,-5.390829629962366,0.8669672431875858,0.7055481758786165,0.8181718622520513,0.007802837461792089
2003-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.03431925843940239,monthly_rf,,-0.0023031213478986656,0.0015774805885567207,0.0029392453002091224,-3.716615819072791,-4.151026078606982,-4.434446865369648,-4.682232909310801,-0.30463594245835884,-0.011219425357473497,0.23923805831086384,0.01695448384779547
2003-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.005939226914817442,monthly_rf,,-0.000602729236644464,0.0020533527038984313,0.0031076213302712974,-4.063189409335729,-4.266550608692531,-4.492209130411298,-4.7111140418309665,-0.6056135457640629,-0.08363903121166602,0.18944223106524125,0.01623560425950837
2003-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.025670640521946144,monthly_rf,,0.0048174531251780365,0.004630029078895986,0.004373986290380188,-4.409762999591611,-4.382075138777126,-4.549971395452649,-4.73999517435104,-0.03617714537866928,0.16852952827101492,0.23635392823747747,0.019089051879933074
2003-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.010026290266712833,monthly_rf,,0.001755196671003956,0.0030310058509455205,0.003565760871039646,-4.496919603858301,-4.420278024283734,-4.555445807737855,-4.731193993408577,0.4927683768333238,0.017249621114356718,0.2101059550991352,0.019560613795404483
2003-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0016950420880571864,monthly_rf,,0.0017427868121823915,0.0028852504918963472,0.00346076549356549,-4.843493194101102,-4.535802554366879,-4.613208072778859,-4.760075125928584,0.38903681554613767,-0.12961279413953453,0.22824325192490544,0.01803510911725476
2003-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009376408521325175,monthly_rf,,0.0033175989556149046,0.0035934441536606618,0.0037927850244282497,-5.190066784328506,-4.651327084448777,-4.670970337819527,-4.7889562584484935,0.04366762065159868,-0.014958787972910103,0.18007482653025253,0.01854239642602726
2004-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007345302303097301,monthly_rf,,0.004148512037692603,0.004002776687119814,0.00399217249840371,-5.536640374534135,-4.766851614529277,-4.728732602859838,-4.817837390968303,1.888979969172992,0.6295454812572553,0.2226388633262657,0.010589737959008434
2004-02-29,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.010224141946975452,monthly_rf,,0.0054019112922929265,0.0046815356118872255,0.004341946067051487,-5.883213964708971,-4.882376144608206,-4.786494867899772,-4.8467185234880095,7.435846716594156,0.69233506641173,0.20895077806704984,0.010660841178163984
2004-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.006588986784141005,monthly_rf,,0.00564680434187835,0.004889640979864825,0.004468062771730356,-6.229787554840256,-4.997900674685372,-4.844257132939306,-4.875599656007609,5.1419444530739105,0.6069918352134779,0.25816653507813225,0.006920354308768497
2004-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.02681661565369484,monthly_rf,,-0.0010503821279656553,0.0014304477381720947,0.002712188692571173,-3.96261646823452,-4.298817060248853,-4.460007671245079,-4.629142794967501,-0.20002308445853761,0.10861342853333164,0.05245853994635448,0.012910107130795071
2004-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.004605870672537215,monthly_rf,,-0.0017838775445803265,0.000771877661850639,0.002301457580868295,-4.2806774657820545,-4.399620799294617,-4.508146672062824,-4.651450296630697,-0.5962676127372885,0.026877861180666596,-0.06275934752993896,0.013098470490557701
2004-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.004851578454657357,monthly_rf,,-0.0004149864620819428,0.0012169782479497261,0.0024445848676544666,-4.627251056032083,-4.51514532937797,-4.56590893710409,-4.680331429150959,-0.6672748776203532,-0.03170777186751906,-0.021387327639129462,0.012680786103222432
2004-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008912254994914659,monthly_rf,,0.0015092185445157546,0.0020565428053084403,0.0028075872988950236,-4.97382464626971,-4.630669859460102,-4.623671202145035,-4.709212561671132,0.5390095045715887,-0.010964351599336425,0.26619098300170585,0.012852624219155407
2004-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.017975174108971637,monthly_rf,,0.004906136516632189,0.0037932858859894172,0.0036588785335706533,-5.320398236489797,-4.7461943895408645,-4.68143346718564,-4.73809369419121,1.9285256852629957,0.08131834938075373,0.33041479784274885,0.014153238616193291
2004-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0016134996608124683,monthly_rf,,0.004226867265151213,0.003555468414642581,0.003544080238510757,-5.666971826685076,-4.861718919620087,-4.739195732225884,-4.766974826711195,1.4195338719300135,0.023051040086912382,0.2021822664810064,0.013954691311894122
2004-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007285744234800762,monthly_rf,,0.004857911975069266,0.003962446288311936,0.003754083702016695,-6.013545416845276,-4.977243449697584,-4.796957997265747,-4.795855959231082,1.32057807739619,0.8689435461143311,0.34917510450028805,0.00691114724647199
2004-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.009476410366848485,monthly_rf,,0.0019007488155572674,0.002496249800505701,0.0030115131288408594,-4.9732896625145395,-4.8929586079971985,-4.7799118976989075,-4.7870942712020215,-0.027637131759265646,0.6284999955643817,0.2472328433124492,0.00826354847612333
2004-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007601122169527842,monthly_rf,,0.00307673284017565,0.0030531979196959796,0.0032691080907717293,-5.319863252734658,-5.008483138074193,-4.837674162738488,-4.815975403721838,0.22608198394297357,0.6802964675607569,0.23565235001865975,0.008307991788660506
2005-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.004679473814842396,monthly_rf,,0.0034073774602331307,0.0032306267045139206,0.0033482658364053764,-5.666436842929984,-5.124007668149187,-4.895436427777647,-4.844856536241551,0.125335922392404,0.6047048745767061,0.217072561309941,0.008179914110789287
2005-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.007503197428244966,monthly_rf,,0.0011565315995290103,0.002059552732373765,0.0027392200022675222,-5.142588049217521,-5.066660963564573,-4.895107106774324,-4.847409844133688,0.24344906455126408,0.10274707854840012,0.0833061717930632,0.006813222240498979
2005-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.007236009130682794,monthly_rf,,-0.0005748451387707037,0.0010453950175085185,0.002179353411023091,-5.024284346506625,-5.034911410438086,-4.898662856270416,-4.851637866579362,-0.5902521711547094,-0.10486449242131823,-0.02027069145427246,0.00738934059665064
2005-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.011433959597638923,monthly_rf,,0.001902564961910253,0.002178800729882614,0.002698774544107156,-5.370857936723612,-5.1504359405125895,-4.9564251213091035,-4.880518999098944,-0.124284190984087,-0.010116838363256511,0.3611451690542454,0.00825457726540005
2005-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008418747026689835,monthly_rf,,0.003246849894466123,0.0028595868695997246,0.003019811931133909,-5.717431526914509,-5.265960470584789,-5.014187386347317,-4.909400131618416,0.5139064389926967,0.38538542143847654,0.5067716515833035,0.007522381093423439
2005-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.003152907811777319,monthly_rf,,0.0032274696922194646,0.0028915885603875836,0.0030272820289142556,-6.06400511706851,-5.3814850006544,-5.071949651385029,-4.938281264137775,2.240892239907927,0.29817467442483964,0.48907184687589694,0.007236184469837721
2005-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.01149538451605607,monthly_rf,,0.00019015261303943938,0.0013219513556671544,0.002212187387383221,-4.792335794874835,-5.014943909342178,-4.957345763047335,-4.895987989757875,0.003017504446492424,-0.06209922914961593,0.24873037762455658,0.008666174773081256
2005-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009819468651756872,monthly_rf,,0.0021766754469597174,0.0022490413852951805,0.002639151276969868,-5.138909385104861,-5.130468439417053,-5.015108028085541,-4.924869122277286,0.055300658838269526,0.2684521413552288,0.19334486368500503,0.008749970210931017
2005-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0132091125478465,monthly_rf,,-0.0009974045236889565,0.000562536976005467,0.0017496565770001968,-4.58347737325586,-4.830244946586221,-4.875134874734597,-4.863989569184822,-0.47365763296919605,0.13493806282209864,0.032600953646059076,0.010030016553911931
2005-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.010613937956026463,monthly_rf,,-0.002981290312636503,-0.000656830765751581,0.0010557413361092192,-4.564173476917406,-4.756792654971958,-4.826664018723828,-4.839605900542543,-0.453246229187184,-0.23937510897149308,-0.13250718138316808,0.009696992298063974
2005-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0013226044226045592,monthly_rf,,-0.00209339909253647,-0.0004408718493438071,0.001070719210258655,-4.910747067157621,-4.872317185051031,-4.884426283763069,-4.86848703306217,-1.185241110050197,-0.40293097513963866,-0.034612672123403465,0.008696052768544649
2005-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.006307501630789284,monthly_rf,,-0.0003602976920545715,0.0002953843478064528,0.0013646372229473612,-5.257320657381368,-4.987841715128359,-4.9421885488018695,-4.897368165581688,-0.14008980872244414,-0.32493563801818043,-0.047441987518912015,0.009165333183012759
2006-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0034434599292440496,monthly_rf,,-0.000996352439892447,-0.00011252835549341349,0.0010947794655874264,-5.422629681897573,-5.0712901960606755,-4.985904017261128,-4.9199647318910635,0.3505393098478053,-0.19535174285171808,-0.12730635255361394,0.00837543566584724
2006-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-8.047781735369365e-05,monthly_rf,,-0.000807407986998191,-0.0001090316006980781,0.0010288173428065106,-5.76903720385443,-5.186793345467622,-5.043657790075537,-4.948842250350139,0.22943065544801025,-0.4847429934313155,-0.05633196234725497,0.006779153235614583
2006-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.013512918598660514,monthly_rf,,-0.0034285481432875663,-0.0015714128540778194,0.00021265241829035344,-4.62466895429595,-4.8404053038191845,-4.88634648112522,-4.879980508839208,-0.9950760678358131,-0.486851036533368,-0.11136974327572495,0.00685380357392529
2006-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005412934433559676,monthly_rf,,-0.003837925991215066,-0.0019905277826908385,-0.00010308751033855741,-4.8382749359205395,-4.898414754681288,-4.913578036621764,-4.893991799099351,-1.14721983908503,-0.4000710742168084,-0.2946993690097604,0.006173771644632205
2006-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005366931634930102,monthly_rf,,-0.00415335905128082,-0.0023588977710460386,-0.00039852437976768706,-4.995932447209293,-4.950805004140555,-4.939682415058953,-4.907841768187192,-2.1146641262478694,-0.5985274037643334,-0.4747029003427709,0.0059894837017456255
2006-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0018801640426901987,monthly_rf,,-0.0036844001166730055,-0.0023066673076129617,-0.00048168242420727693,-5.305308148787093,-5.057241609569839,-4.993236563198064,-4.934801263638666,-2.550428958970848,-1.1606146772133246,-0.5493315804844973,0.004264534278332838
2006-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009521979318368737,monthly_rf,,-0.0009599309855694927,-0.0010161467980534075,7.977996679464931e-05,-5.651881738983642,-5.172766139643918,-5.050998828235961,-4.963682396157922,0.11926151745805705,-0.4023176598255989,-0.28698813576207455,0.006931275489151398
2006-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.011108293129329799,monthly_rf,,0.0015297373016402336,0.0003066451398545521,0.0006987628481409244,-5.998455329145635,-5.288290669715639,-5.108761093273336,-4.992563528677059,1.0803340671919268,-0.10629396044655506,-0.2670321962656411,0.008690798358029427
2006-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0046839974699557285,monthly_rf,,0.002180459515273025,0.0007842198902199632,0.0009224368804149913,-6.34502891925876,-5.403815199784716,-5.166523358310159,-5.021444661196074,3.0881618038657237,0.31384394037427427,-0.08394162848162096,0.006720027682920168
2006-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0025148866299344796,monthly_rf,,0.002249451653124338,0.0009730378499946968,0.0010118142171266376,-6.691602509302775,-5.519339729850822,-5.224285623346397,-5.050325793714962,1.6724411127073788,0.5882094052100395,0.0717703243915551,0.005831840578127014
2006-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007401199050103262,monthly_rf,,0.003312254431383873,0.0016743584769270763,0.0013704228324186135,-7.038176099249052,-5.634864259913596,-5.2820478883820146,-5.07920692623372,2.4345554581683646,1.2681489487410302,0.14177315807423252,0.004383053949157116
2006-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.009803348085433924,monthly_rf,,0.0006065125307627445,0.0004221259781644513,0.0007432872597168356,-4.967612775153006,-5.2080112951542645,-5.152066768979392,-5.03930300911227,0.005191305869938803,0.6143997640749838,-0.04842916484582399,0.006897519876398821
2007-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.004810308815446126,monthly_rf,,-0.0005109748637982457,-0.0001487393650655519,0.0004315878629100652,-5.118941349359369,-5.232033200134376,-5.169222920528799,-5.052054578880167,-0.3326689538065634,0.259282302065521,-0.06343681892961978,0.007131685739509691
2007-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.011620003407735417,monthly_rf,,0.001991639572917463,0.0011352455573236516,0.0010595453753662123,-5.465514939570102,-5.3475577302047785,-5.226985185565009,-5.080935711398917,-0.10903359488900022,0.2670326423819489,0.0621782202463028,0.00724407669896117
2007-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.004269491034177427,monthly_rf,,0.0006999716219289335,0.0005455818670770704,0.0007604495441362955,-5.460866386819311,-5.368130329022459,-5.247462620601997,-5.0959751523334536,0.11110470070571603,0.05940236904228267,0.1786610731100829,0.007443421295400136
2007-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0009922951957470208,monthly_rf,,0.000760277821450053,0.0005943188638587579,0.0007734620406847081,-5.807439977001819,-5.48365485908952,-5.305224885637356,-5.124856284851998,0.42077976214307417,0.02547821785372452,0.26400762313668513,0.00739422281459477
2007-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.011678516158397774,monthly_rf,,-0.0018058388339846994,-0.0007446631691215676,7.458620578863588e-05,-4.764521158158124,-5.040908035989164,-5.104368640369221,-5.050512305149369,-0.9591538130141678,-0.3882778977779246,0.16915886882148812,0.007704690201856952
2007-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.006958240649437061,monthly_rf,,-0.0028687766184310906,-0.0014225724371583087,-0.00032013603525155016,-4.855911819031889,-5.024932293799051,-5.087526319102014,-5.0454911592659935,-1.124874947225344,-0.3424877652713323,0.10906525573865242,0.007350266483220131
2007-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0043413833816337045,monthly_rf,,-0.0013813244028472406,-0.0007937174687456497,-5.850505403123406e-05,-5.202485409258637,-5.140456823873741,-5.145288584139044,-5.074372291784774,-0.7089440882400583,-0.12952891534320832,0.05686743218923987,0.007659249726012447
2007-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008056504615197451,monthly_rf,,0.0005656947594273791,0.00017185310535522045,0.0003969554412489288,-5.5490589994633375,-5.25598135394615,-5.203050849175501,-5.1032534243034195,0.283975832245167,-0.23526365303703856,0.024142860443363813,0.006741418634780463
2007-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.004386341580663181,monthly_rf,,0.001353892189048846,0.000631659200394086,0.0006208624803016789,-5.895632589636858,-5.371505884015997,-5.260813114211351,-5.132134556821929,3.213845925622245,-0.020670258207279326,0.02074833620968606,0.006936149723297537
2007-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.005782884064885566,monthly_rf,,0.0022675908834546565,0.0011936644362574634,0.000910584489688383,-6.242206179766287,-5.487030414082969,-5.318575379246559,-5.161015689340297,4.016604828146224,0.08988514248042247,0.05741761222602562,0.007287739155299987
2007-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.014583139882821408,monthly_rf,,0.004808282164241063,0.002654473370906043,0.001677966058525592,-6.588779769833358,-5.602554944146714,-5.376337644281085,-5.189896821858519,1.8279029131934041,0.7865137265757083,0.12535106432365414,0.006397856738091937
2007-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.00010876450650668893,monthly_rf,,0.003838774143322026,0.0023767332705585723,0.0015898935428775777,-6.935353359812241,-5.718079474206836,-5.434099909314889,-5.218777954376592,1.1461028141596405,1.4018010013759117,0.24700796943055883,0.0044298986312044635
2008-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.014698147209958759,monthly_rf,,0.006079057095111617,0.0037210153256706244,0.0023256032894852204,-7.281926949666409,-5.8336040042628925,-5.491862174347929,-5.247659086894511,1.430057092082092,1.4978528496220975,0.43640138697459085,0.0052982264872301725
2008-02-29,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,8.79892662163052e-05,monthly_rf,,0.004843102953216933,0.0033246475255546064,0.0022000156644761716,-7.628500539344204,-5.949128534314386,-5.5496244393801595,-5.27654021941227,0.7214002177772254,1.0926951177120638,0.3302906218248732,0.006047320651148484
2008-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0017118533471703128,monthly_rf,,0.004197127806477021,0.0031486896133170817,0.0021726172188944832,-7.975074128772568,-6.064653064360756,-5.607386704411531,-5.305421351929867,0.8411022299999839,0.9799193830826555,0.4104111941532794,0.0062884047589319035
2008-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.003889738322258894,monthly_rf,,0.0025288115776818023,0.0023807881032688973,0.0018323633473793064,-5.892093164452766,-5.906578072464726,-5.600725045961929,-5.316376610073645,-0.29603858336714506,0.6205537819313232,0.3440252553431556,0.007332202483649938
2008-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.009132950003904215,monthly_rf,,0.000122996297301775,0.0011246245167798872,0.0012169275988779163,-4.9987071109656425,-5.338139470127851,-5.3792265159332775,-5.251731235380446,-0.8514287761033753,0.08239095513055675,0.3915885250575683,0.0072501202701099506
