date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2012-01-31,normal,normal,0.040589,-0.0002296494205552,0.0,normal,0.2061524074688208,0.7235810406237869,0.0702665519073923,calm,0.5566192833315668,0.42594643704028756,0.017434279628145605
2012-02-29,normal,normal,0.031332,-0.0054792371646907,0.0,normal,0.013576304669312695,0.9789565029493766,0.007467192381310672,normal,0.028102879908523577,0.8821058717964725,0.08979124829500407
2012-03-31,normal,normal,-0.007498,0.0110864495194744,0.0,normal,0.012559496208955849,0.9792926498321254,0.008147853958918814,normal,0.02345319003391453,0.8895633116738335,0.08698349829225198
2012-04-30,normal,normal,-0.062651,0.0090482611069633,0.0001,normal,0.004280324104254858,0.9841838185600752,0.011535857335669898,normal,0.0242896159346429,0.8535254099521452,0.12218497411321179
2012-05-31,normal,normal,0.039555,0.0003920356034587,0.0,normal,0.006043638516768354,0.986489169101921,0.007467192381310672,normal,0.02886497029612287,0.8690471709544408,0.10208785874943634
2012-06-30,normal,normal,0.012598,0.0137931415135474,0.0,normal,0.012701983162376468,0.9805012505214759,0.006796766316147766,normal,0.02847694580094203,0.8760452956730105,0.0954777585260476
2012-07-31,normal,normal,0.019763,0.0006533243319759,0.0001,normal,0.011138370714765288,0.9807185838855513,0.008143045399683376,normal,0.03497768939096643,0.8607518415027666,0.10427046910626678
2012-08-31,normal,normal,0.024236,0.0013765261485561,0.0001,normal,0.025496526482255033,0.9409296853033711,0.03357378821437417,normal,0.03972394537939344,0.8137543673678441,0.14652168725276246
2012-09-30,normal,normal,-0.019789,0.0019668675189759,0.0001,normal,0.01866078967335275,0.8933074629362441,0.08803174739040322,normal,0.0369820005789337,0.7853286120618562,0.1776893873592101
2012-10-31,normal,normal,0.002847,0.0015779969741502,0.0001,normal,0.01432769938405456,0.9331994739726146,0.05247282664333084,normal,0.062239527446651816,0.7302200382864341,0.20754043426691404
2012-11-30,normal,normal,0.007068,-0.0014239152797478,0.0001,normal,0.013140338293937385,0.9346157089982864,0.052243952707776264,normal,0.0508023501025208,0.7430599829227991,0.20613766697468025
2012-12-31,normal,normal,0.050428,-0.0069941823583949,0.0,normal,0.01998313419512068,0.9538088844848073,0.026207981320072196,normal,0.04643581562526952,0.7802872513395943,0.17327693303513625
2013-01-31,normal,normal,0.011061,0.005012312379538,0.0,normal,0.020979087904222576,0.9249075554938546,0.0541133566019227,normal,0.053196203830011765,0.7519388758944456,0.19486492027554264
2013-02-28,normal,calm,0.035988,0.0007986222408145,0.0,normal,0.02493079358862842,0.9269880012502151,0.04808120516115635,normal,0.054384287989551326,0.7565434905568039,0.18907222145364463
2013-03-31,calm,calm,0.018086,0.0101186663337204,0.0,normal,0.2166477273759947,0.6158025736600502,0.16754969896395497,stressed,0.3327305320569661,0.25405353208470266,0.4132159358583312
2013-04-30,calm,calm,0.020763,-0.0178419802448436,0.0,normal,0.21608925229403228,0.622618205637164,0.16129254206880358,stressed,0.3258882759399265,0.25448619812369255,0.4196255259363809
2013-05-31,calm,calm,-0.014999,-0.0154685431007124,0.0,normal,0.2599016342228675,0.6239374014224176,0.11616096435471472,calm,0.4106590135668715,0.27507064612867177,0.3142703403044567
2013-06-30,calm,calm,0.049462,0.0013671907564567,0.0,normal,0.23333198005894284,0.6324116684641155,0.13425635147694148,stressed,0.31268313175972323,0.28126956171008033,0.40604730653019644
2013-07-31,calm,normal,-0.031298,-0.0051116402204499,0.0,normal,0.17826857527829773,0.6507797270866235,0.17095169763507856,stressed,0.19104003756943197,0.2165456191345635,0.5924143432960045
2013-08-31,normal,normal,0.02975,0.009466907662784,0.0,normal,0.11051566094502337,0.6951261534125237,0.1943581856424531,stressed,0.1070476041885027,0.3843787533019364,0.5085736425095609
2013-09-30,normal,normal,0.044596,0.0080849723408842,0.0,normal,0.10488151062265749,0.7155177869095337,0.1796007024678089,stressed,0.08296954079122758,0.3474142651409769,0.5696161940677956
